Tarih,Omerli,Darlik,Elmali,Terkos,Alibey,Buyukcekmece,Sazlidere,Kazandere,Pabucdere,Istrancalar
2000-10-23,0.6525506540737814,0.7501506046511628,0.789791666666667,0.7085681178000629,0.0,0.5214424309970929,0.5054891243097046,0.0574986799816345,0.0685530170940171,0.110953298025999
2000-10-24,0.6597308079584996,0.7730306046511628,0.8171875,0.7103444875216499,0.0,0.5214424309970929,0.5069524264623023,0.0574986799816345,0.0690919743589743,0.0772258064516129
2000-10-25,0.6633272578185078,0.787929134883721,0.8266666666666667,0.7085681178000629,0.0,0.5196659124631571,0.5069524264623023,0.0574986799816345,0.069361452991453,0.105593002728294
2000-10-26,0.6626079678465061,0.7932501209302325,0.828125,0.7067917480784759,0.0,0.5178893939292213,0.5069524264623023,0.0574986799816345,0.0696238803418803,0.1141709195955705
2000-10-27,0.6604500979305012,0.7959105395348838,0.828125,0.7067917480784759,0.0,0.5161128753952855,0.5054891243097046,0.0574986799816345,0.0666666666666666,0.1140166907398491
2000-10-28,0.6590115179864979,0.7959105395348838,0.828125,0.7032390086353018,0.0,0.5143363568613496,0.5054891243097046,0.0574986799816345,0.0666666666666666,0.1219285828919916
2000-10-29,0.656853648070493,0.8001673023255814,0.8266666666666667,0.6996979801653096,0.0,0.5125598383274138,0.5048184435929234,0.0574986799816345,0.0666666666666666,0.128854918953619
2000-10-30,0.6539841356836653,0.8001673023255814,0.8266666666666667,0.6961686626684993,0.0,0.510783319793478,0.5041477628761422,0.0574986799816345,0.0666666666666666,0.1336535066602471
2000-10-31,0.6525506540737814,0.8006994046511627,0.8266666666666667,0.6908746864232839,0.0,0.5090068012595422,0.5041477628761422,0.0574986799816345,0.0666666666666666,0.1384126143476167
2000-11-01,0.6489669500490715,0.8012315069767442,0.8222916666666666,0.6873453689264736,0.0,0.5072302827256064,0.5041477628761422,0.0593520316804408,0.0666666666666666,0.1445769539399775
2000-11-02,0.6468256497189543,0.8012315069767442,0.8230208333333333,0.6838160514296633,0.0,0.5072302827256064,0.5048184435929234,0.0634379476584022,0.0666666666666666,0.1492404108489809
2000-11-03,0.6446843493888372,0.8012315069767442,0.82375,0.6803101558792167,0.0,0.5054537641916707,0.5034770821593608,0.0598153696051424,0.0666666666666666,0.1530478253891831
2000-11-04,0.6418292822820143,0.802295711627907,0.8186458333333333,0.6768042603287702,0.0,0.5054537641916707,0.5034770821593608,0.0574986799816345,0.0666666666666666,0.1537363184079602
2000-11-05,0.6389844118434301,0.8028278139534883,0.8157291666666666,0.6732983647783236,0.0,0.5036772456577349,0.5034770821593608,0.0574986799816345,0.0666666666666666,0.1636255817685764
2000-11-06,0.6354283237951999,0.8033598976744186,0.8157291666666666,0.669792469227877,0.0,0.5019007271237991,0.5028064014425796,0.0574986799816345,0.0666666666666666,0.1642808537955384
2000-11-07,0.6340088626041441,0.8006994046511627,0.8171875,0.6662865736774305,0.0,0.5001242085898633,0.5028064014425796,0.0574986799816345,0.0666666666666666,0.161286310383566
2000-11-08,0.6325923754413245,0.7969747069767442,0.8128125,0.6628060724477783,0.0,0.5001242085898633,0.5028064014425796,0.0595837006427916,0.0666666666666666,0.1784326753330123
2000-11-09,0.631175888278505,0.7937822046511628,0.8128125,0.6593255712181261,0.0082066602231789,0.4983483614537105,0.5001236785754546,0.0699248507805327,0.0666666666666666,0.1817376023110255
2000-11-10,0.6290511575342757,0.7905896465116279,0.8069791666666667,0.6558450699884739,0.0089915941774302,0.4965725143175577,0.4987823171418921,0.0826669421487605,0.0666666666666666,0.1847419354838709
2000-11-11,0.6283429139528659,0.787929134883721,0.8069791666666667,0.6523645687588218,0.0128811176522273,0.4947966671814049,0.4987823171418921,0.0951647382920112,0.0666666666666666,0.1870271224522548
2000-11-12,0.6255175871284058,0.7873970325581395,0.8047916666666667,0.6506243181439957,0.0139472219781507,0.4930208200452522,0.4970134881099975,0.0951647382920112,0.0666666666666666,0.1895445353875782
2000-11-13,0.6234005038853555,0.7863328372093024,0.8040625,0.6471547882471138,0.0150162551621122,0.4983483614537105,0.4970134881099975,0.0951647382920112,0.0666666666666666,0.1926069651741293
2000-11-14,0.6219891150566552,0.7836723720930232,0.8033333333333333,0.6436962296830024,0.0186128928330843,0.4894691257729467,0.4970134881099975,0.0951647382920112,0.0666666666666666,0.195537473920719
2000-11-15,0.6212834206423051,0.7799477488372093,0.7989583333333333,0.6385083918368353,0.0219049292680783,0.4876932786367939,0.4970134881099975,0.0951647382920112,0.0666666666666666,0.1944068367838228
2000-11-16,0.6198750058418412,0.7762231627906977,0.7953125,0.6350498332727239,0.0246024075213074,0.4859174315006412,0.4961290735940503,0.0951647382920112,0.0666666666666666,0.1959886053602953
2000-11-17,0.6184695650696135,0.7730306046511628,0.7953125,0.6315912747086125,0.0286676624783996,0.4841415843644884,0.4961290735940503,0.0951647382920112,0.0666666666666666,0.1989183116674691
2000-11-18,0.6170641242973858,0.7698380465116279,0.7953125,0.6281568777312763,0.0323931699030548,0.4823657372283356,0.495244659078103,0.0951647382920112,0.0666666666666666,0.2017465896324827
2000-11-19,0.6156586835251582,0.7671775813953489,0.7945833333333333,0.6230052822652721,0.0351170078786281,0.4823657372283356,0.4943602445621557,0.0948403925619837,0.0666666666666666,0.2043039640507141
2000-11-20,0.6135505223668166,0.7634529302325581,0.7945833333333333,0.6178536867992678,0.0379287115953489,0.4805892186943998,0.4934758300462085,0.0711885330578513,0.0666666666666666,0.2070704541807093
2000-11-21,0.6128503511477624,0.7597282790697675,0.7897916666666667,0.6144192898219316,0.0408282810532173,0.4805892186943998,0.4925914155302612,0.0711885330578513,0.0666666666666666,0.209028245867437
2000-11-22,0.6114500087096542,0.7565357209302326,0.7897916666666667,0.6110095475249783,0.0437864276718507,0.478812700160464,0.4925914155302612,0.076032598714417,0.0666666666666666,0.2122071898571657
2000-11-23,0.6100496662715458,0.769305953488372,0.7891666666666667,0.6058949340795483,0.0461998066953694,0.4770361816265283,0.4917070010143139,0.0793603191000919,0.0666666666666666,0.2148281174771305
2000-11-24,0.6086493238334374,0.7501506046511628,0.7866666666666666,0.6007803206341183,0.0474240693553583,0.4752596630925925,0.4908225864983667,0.0817191804407715,0.0666666666666666,0.2353795538436848
2000-11-25,0.6072489813953291,0.7480222325581395,0.7854166666666667,0.5990754494856417,0.049907740971795,0.4734831445586566,0.4899381719824194,0.0782230027548211,0.0666666666666666,0.219340876263842
2000-11-26,0.605851612985457,0.743765488372093,0.7835416666666667,0.5973705783371651,0.049907740971795,0.4717066260247208,0.4899381719824194,0.074516207529844,0.0666666666666666,0.2249502487562189
2000-11-27,0.6044572186038212,0.7395087441860465,0.7835416666666667,0.5973705783371651,0.0505462320241337,0.4717066260247208,0.4899381719824194,0.0793603191000919,0.0666666666666666,0.2279926175573744
2000-11-28,0.6037600214130033,0.7363161860465116,0.7835416666666667,0.5973705783371651,0.0534252994757344,0.4717066260247208,0.4899381719824194,0.0574986799816345,0.0666666666666666,0.238519017814155
2000-11-29,0.6219891150566552,0.7357840930232558,0.8077083333333334,0.5990754494856417,0.0630583135635415,0.4752596630925925,0.4908225864983667,0.0574986799816345,0.0666666666666666,0.2532774835499919
2000-11-30,0.6496836908540135,0.7698380465116279,0.8354166666666667,0.5990754494856417,0.0729695691649825,0.4752596630925925,0.4841599966189572,0.0574986799816345,0.0666666666666666,0.2203683196918632
2000-12-01,0.6554176172935493,0.7783514976744186,0.8572916666666667,0.5956774181618703,0.0773804293705884,0.4734831445586566,0.4786176648258771,0.0574986799816345,0.0666666666666666,0.1722723479377307
2000-12-02,0.656853648070493,0.7810119162790697,0.8572916666666667,0.5939842579865755,0.0807544738306534,0.4717066260247208,0.4770846793643647,0.0574986799816345,0.0666666666666666,0.1273201733269138
2000-12-03,0.6575729380424946,0.7799477488372093,0.8441666666666666,0.5922910978112808,0.082664089271593,0.4717066260247208,0.4763181866336085,0.0574986799816345,0.0666666666666666,0.1041444390948483
2000-12-04,0.656853648070493,0.779415665116279,0.84125,0.590597937635986,0.0865243241660076,0.469930107490785,0.4755516939028523,0.0574986799816345,0.0666666666666666,0.0764684641309581
2000-12-05,0.656853648070493,0.7778194139534884,0.8390625,0.5872116172853964,0.089259877573734,0.4681535889568493,0.4755516939028523,0.0574986799816345,0.0666666666666666,0.0654973519499277
2000-12-06,0.6561343580984913,0.7756910697674418,0.8222916666666666,0.5838252969348069,0.0916498257329467,0.4663770704229135,0.4755516939028523,0.0574986799816345,0.0666666666666666,0.0660731824747231
2000-12-07,0.6554176172935493,0.7730306046511628,0.8135416666666667,0.582132136759512,0.0948803561491374,0.4646005518889776,0.4747852011720961,0.0574986799816345,0.0666666666666666,0.0639218424008987
2000-12-08,0.6547008764886073,0.7714343255813954,0.7996875,0.5770760781799915,0.0989661131124974,0.4646005518889776,0.4747852011720961,0.0574986799816345,0.0666666666666666,0.0690738244262558
2000-12-09,0.6539841356836653,0.7698380465116279,0.8033333333333333,0.5753946289778786,0.1027033359693055,0.4646005518889776,0.4740187084413399,0.0574986799816345,0.0837233846153845,0.0900277644037875
2000-12-10,0.6525506540737814,0.7687738604651163,0.8040625,0.5720317305736528,0.1052338693143543,0.4628240333550418,0.4740187084413399,0.0574986799816345,0.0674751025641025,0.0986968383887016
2000-12-11,0.6518339132688394,0.7655813023255814,0.8026041666666667,0.568668832169427,0.1077995489558621,0.4628240333550418,0.4740187084413399,0.0574986799816345,0.0677445811965812,0.1055089070775156
2000-12-12,0.6525506540737814,0.7629208372093024,0.80625,0.5653059337652011,0.1112438860088451,0.4628240333550418,0.4740187084413399,0.0574986799816345,0.0680140598290598,0.111416787032579
2000-12-13,0.6561343580984913,0.7655813023255814,0.8084375,0.5636244845630882,0.1164982573294672,0.461047514821106,0.5014650400090171,0.0574986799816345,0.0682835384615384,0.1447724281816723
2000-12-14,0.6575729380424946,0.7650492093023256,0.8091666666666667,0.5602862408392453,0.1205078639838327,0.461047514821106,0.5028064014425796,0.0574986799816345,0.0685530170940171,0.1223264323543572
2000-12-15,0.656853648070493,0.7629208372093024,0.8098958333333334,0.5569479971154024,0.124119145944996,0.4592709962871703,0.5014650400090171,0.0574986799816345,0.0685530170940171,0.1267213930348258
2000-12-16,0.656853648070493,0.7618566511627907,0.8091666666666667,0.5536097533915595,0.1277772896347714,0.4574944777532345,0.5007943592922359,0.0574986799816345,0.0685530170940171,0.1318534745626705
2000-12-17,0.6575729380424946,0.7602603720930232,0.8135416666666667,0.5502715096677165,0.1338019506194534,0.4592709962871703,0.4994529978586733,0.0674396120293848,0.0688224957264957,0.1702087947359974
2000-12-18,0.656853648070493,0.7613245581395349,0.8128125,0.5469332659438736,0.1371057024866004,0.4574944777532345,0.4740187084413399,0.074516207529844,0.0696238803418803,0.1783352591879313
2000-12-19,0.656853648070493,0.7586640930232558,0.8142708333333334,0.5436184441663945,0.1409015025041736,0.4574944777532345,0.4778511720951209,0.076580199724518,0.0696238803418803,0.184132402503611
2000-12-20,0.6590115179864979,0.7618566511627907,0.815,0.5403036223889153,0.1433090238116158,0.4574944777532345,0.4778511720951209,0.0820351010101012,0.0704111623931623,0.1900276039159043
2000-12-21,0.6676608418199353,0.769305953488372,0.8536458333333333,0.5386462115001757,0.1560495562780072,0.4574944777532345,0.4786176648258771,0.0820351010101012,0.070936017094017,0.2018911892152142
2000-12-22,0.6712751358493613,0.7746268837209302,0.8654166666666666,0.5386462115001757,0.1615968134024543,0.4574944777532345,0.4809171430181458,0.0808346074380167,0.0714608717948717,0.2108297223559621
2000-12-23,0.674176087963258,0.7767552465116279,0.9020833333333332,0.5369888006114361,0.1677298421345517,0.4592709962871703,0.4833345429956054,0.0581936868686869,0.0719857264957265,0.2145543251484513
2000-12-24,0.677802278105629,0.7783514976744186,0.9020833333333332,0.5403036223889153,0.1981372462876724,0.4646005518889776,0.5224390487997301,0.0574986799816345,0.0722700222222222,0.2076823944792168
2000-12-25,0.6814412140832983,0.7820760930232559,0.8670833333333333,0.5403036223889153,0.2048267580470374,0.4663770704229135,0.5232926428490934,0.0574986799816345,0.0725543179487179,0.1902932113625421
2000-12-26,0.6821690012788322,0.7804798325581396,0.8754166666666666,0.5403036223889153,0.2059514395337258,0.4663770704229135,0.5249998309478198,0.0574986799816345,0.0725543179487179,0.191199646926657
2000-12-27,0.6821690012788322,0.7804798325581396,0.87625,0.5403036223889153,0.2156137422019154,0.4681535889568493,0.5249998309478198,0.0574986799816345,0.0725543179487179,0.1819213609372492
2000-12-28,0.6821690012788322,0.7783514976744186,0.8720833333333333,0.5386462115001757,0.2266350349998535,0.4681535889568493,0.5267070190465463,0.0574986799816345,0.0731229094017093,0.1756230139624458
2000-12-29,0.682896788474366,0.7783514976744186,0.8770833333333333,0.5386462115001757,0.2313446387253609,0.4663770704229135,0.5267070190465463,0.0574986799816345,0.0739757965811965,0.1793325308939175
2000-12-30,0.682896788474366,0.7767552465116279,0.8645833333333334,0.5353313897226964,0.2319333391910494,0.4681535889568493,0.5267070190465463,0.0574986799816345,0.0742600923076922,0.1781020702936928
